name,message
김홍석,광동이 각성한거지 절대 DK KT가 못한게 아니다
변둥,걍 기권해라 drx
이우찬,젠장 또 대상혁이야
인생무상,drx 누구누구에요?? 멤버가?
Austin Kim,어차피 우승은 젠지^
병신들 보면 설명하는 설명충,drx한테 최근에 2대1 2대0 진거 미드 포비일때임 ㅋㅋ
jjhh,킹겐 표식 제카 데프트 베릴
황세훈,사랑해요 페이커
John Nadalo,님들 저 어제 사랑니 뺏는데 담배펴도 괜찮나요?
이건우,ㄴㄴ
김한별,젠지 첫날에만 이겼어도 ㅠ.ㅠ ㄲㅂ
top per,/모드
필온,안됩니다
when,어어 하지마라
김도현,ㄴㄴ안됨
wook,응 다뽑을려면 펴
soo n,1557
EL__cst,헐뜯는 애들은 교육 덜 받은 애들이라 우리가 관심을 가질 게 아니라 교육기관이나 의료기관에서 관심을 가지고 해결해야 하는거라 응원해줍시다
Sableye,피러간다면서 어그로 함 더끄노
강강수월,안돼요
뇌절,광동은 dk경기때 운좋게 고점떠서 이긴건가 아니면 그냥 체급으로 이긴건가....
S.H Ice,애기 손목 비틀기맹키로 이길듯
Destiny Certain,펴도 됨
신깨비,되겟냐?
조현준,뉴비인데 1557이 뭔가요???
OS H,ㅇㅇ피고 디짐됨
한설,ㅋㅋㅋㅋ
랄뚜기,피세요^^
천사의소리,88848
그녁,ㅋㅋ
Rbsssss,대 상 횩
제후,88848
지환,오늘 이기면 페이커 600승
이재식,안디짐 내가펴봐서암
연금술사, 나 왼쪽 위아래 다빼고도 담배잘폇다 
pham pham,내일 광동한테 지면 재밌겠네 ㅋㅋ
한승유,선수들 모두 화이팅
ᄋᄉᄋ,제발 져라 제발
호호호,사랑니뺀 당일에도 폈음 이상없음
김시은,풀옵만 가도 대박임
dfdf57,광동 떡상보자
이창현,두가자
최슬기,99959
또비,티원 화아이팅 ~!
구깡,빼자마자 병원앞에서 바로 핌 ㄱㅊ
최수민,T1선수들 화이팅!!
o미로o,목요일도 게임하네 ;
cj,롤 왜 안돼냐고
홍구,폭스는 왜 나대냐
주먹이,대황팊 vs 대황슼
김선준,광동 리그 12연패 역사의 팀인데 씹고점으ㅡㄴ 뭔 씹고점이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ lck 안보는 티 ㅈㄴ나네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
DDD UUU,울프다
서정희,티원!!!!!!!!!
flpqs,헉 테디랑 페이커네
령신,광동헛개차나마셔라
seungwoo,님들 이거 딱5시에 시작함?
LIM,오늘 경기는 좀 노잼이네
긴진서,몇시에 함
말랑,88848 1557
인생무상,감사합니다 중꺽마 데프트가 drx 계속 있군여
레탄-letan,내일이 젤 기대됨
원태,ㄷㄷ
찎스퐈,이거 2부 경기임?
박웅,아무리노잼이여도 시청률 젤잘나옴
라마인,난 디알엑스 응원해보련다 디알엑스 화이팅
강경묵,원딜트페 할려나??
LEO KIM,탑이 딮기 가면 거품이 된다고 하기엔... 작년 성적이 좋은 것도 아니었어가지고...
soo n,600승? 1557승 가보자!!!!!
lillilllillllllillillllil,1부
조현준,뉴비인데 1557이 뭔가요??? 대리운전은 아는데 그건 1577이고 1557을 많이 쓰던데 1557이 뭔가요???
일론머스크,1부경기임 
Sableye,중꺽마라고 쓰는 애들은 풀어써도 꺽이지 않는 마음이라고 씀?
한설,그래그래 티원과 광동은 똑같이 3연승을 했어
임홍섭,따이 쑤왕 효옥
Young,제오페구케 가보자고~~
Lizanato,무려 아지르 연패를 끊으신 비둘기 사디간 탭탭이형의 팀 ㄷㄷ
망나니,하 크트 진짜 아쉽네
언짢맨,버전 바꼈음?
SY L,와 광동이 서부에 있다
ra n,ㅌㅇㅎㅇㅌ
강정호,대상혁 ㄷㄷ
포타TUBE,곧 3000킬 달성아닌가
고독한골방철학가,중꺾마Vs중꺾마
짱바구,두개재~~
개마왕,꽁 승 대전이군
아이드,티젠한광킅딮 123456위 이번 스프링 성적 예상!!!!
tv JUN,하나 둘 셋 티원화이팅
쫑이,그래도 시작전이라 ㅇㅅㅇ없어서 좋다 ㅎㅎ
이긴우,응 그래그래 2023 롤드컵 우승
Rt T,페이커그만좀빨아요!!
준용,지금 몇킬남음?
John Nadalo,요새 미드 니달리는 잘 안하나요?
이로_ツ,오늘도 오프닝으로 시작하는~
우진,오늘 3000킬 찍나
일루,처남
ㅁㄹㅎㄹ,대상혁
헛 포비 Hut Poby,페이커 손목
하리보,ㅇㅅㅇ
바닐라소금,오프닝 레전드~
미도링,잘하는데 어캄
박승엽,젠장 또 대상혁이야
온돌이,롤 디도스 이슈있음?
최강바요,대상혁 그는 신이야
피카링,오늘 3000킬 찍겠다
ED W,역시 대상혁
Austin Kim,슼갈들 젠지만 만나면 발려서 롤드컵 우승하고도 부들부들 ㅋ
메론바,그럼 페이커 안빨면 누굴 빨아야함?
COSMOS,피넛은 참 한결같노
팡,허허 기대하진않는다 열심히만해라….
령신,ㄴ
donghyun Lim,캬
류지호,젠티한킅광딮 인꺼같은데...
감자맨,88848
김창환,젠지는 동네리그 용인데 ㅋㅋ
ᄆᄂᄋᄅ,대 황 젠 8 8 8 4 8
Jin Lee,페블랑 나와서 3천킬 찍을듯
김민서,젠첩들 월즈 우승뭇해서 리그 우승하고도 부들부들 ㅋ
둘리,88848
ggllllll,비디디 !!
Guardian Kotarou,music?
Lee Tayeaoung,t1 ㅎㅇㅌ
뚜따짱,대 황 티 원
모든 문제의 원천은 내 정신에 있다,오프닝 노래 ㅈㄴ좋다 계속 들어도
rain J,자 드가자
6시,티원 디알한테 지지않을까
메로나,88848
조현준,1557 1557
addder,몇시시작임?
when,아니 그냥 보면되지 그걸 못까서 ㅋㅋ
손성윤,"""대 상 혁"""
아닌,아 T1 젠지에게 가로막혀 이번에도 준우승에 머뭄니다 GG!
유튜브 전용,대상혁
Myjmin,니들이 페이컬 아냐
DEAN fluenza,대 상 혁
아재요,신 상 혁
라마인,대 상 혁
심지민,젠지는 왜 lpl에서 경기 안하나요?
트루,숭배
강정호,대상혁
마끼아또,지려따
나물,대상혁
연정무,캬
momo,또 당신입니까 goat
준법시민,대 상 혁
小寶寶找胎虎,88848
Nightbot,@235s -> Beep Boop! [stop spamming words/phrases] [warning]
손가락,대 상 혁
언짢맨,대 상 혁
아아아,어 그래그래 '월즈 4회'
lee g w,대상혁
Tigro,대상혁
메타몽,대 상 혁
백요셉,그러게 진짜 젠지 한번 이겨야 되긴한데 붙을 기회가 없어서 아쉽네
2bu,대 상 혁
김홍석,신강혁
김경태,몇시에 시작함?
SH_0629,숭배
무명,대 상 혁
꼬희,대장혁
탄이,대상혁
이창현,젠장 또대상혁을 보고말았어
뚜둥,오늘 노잼확정
DD,숭배하아
세상사 정답은 없다,4스타 t1 !! ㅋㅋ
말랑,페이커vs페이작아
Afpk,로마혁 ㄷㄷ
플러스알파,goat 대상혁
의진,롤드컵때 처럼 티원이 져라
별별,1557하고 롤드컵 4회우승하기 vs 안하고 88848하기
처련이,올려라
BB B,1557딱 젠지한테 쓰리핏당해놓고 주인공행세
yooi,88848
해충bangyuk_system,대상혁
SEPTEN,가자 불상혁
John Nadalo,CJ ENTUS 잘하고 있나요?
o찬,이번 오프닝 간지 2됨 ㄹㅇ
peach crush,대 상 혁
전업투자자,아니 또 당신입니까
uoso,젠장.. 또 대상혁
ᄅᄋᄏᄏᄅᄏᄏ,페이커 쵸비한테 닦였는데 무슨 대상혁 이러노 ㅋㅋ
안원준,몇시 시작인가요?
Yuna,빛상혁
Blanc,숭배혁
케이에프피,젠지는 왜 별 2개인가요 (진짜모름)
이긴우,lck의 호랑이 젠지가!!!!! gg....
Thunder,기도시간입니다 착석해주세요
이동주,LPL 개망하는중이라는데 암울하다 롤망하진 않겟죠 님들?
J,대상혁!!!!!!!!
오성근,DRX 시원하게 개바르고 가자
아키라,대 상 혁
ㅣ,뭐임
돈복사중,슼평 ㄷㄷ
ev,??? : 페이작아 누구냐?
박제홍,제오페구케
개,으악
백야wn,벌써 예배시간인가요?
정수환,ㅋㅋㅋㅋㅋ
q123qz,오늘은 꽁승하는날이네 ㅋㅋㅋ
만두,오늘 젠지경기도 없는데 젠지펜 웰케 많아 ㅋㅋ
이름,내눈 으악
승빈 노,드가자
미도링,네
pray,1557
Austin Kim,쵸없페왕은 맞지 벤치미드잖아
발데,드가자
메론바,야가오한태 발린 그 미드는.. 언급 하지 말아주세요..
OC K,손흥민의 페이커 손목 암살 드가자
소호,오늘 Drx가 업셋할예정입니다 범인 ㅡ 개상혁
kang,ㅌㅇㅎㅇㅌ
김지훈,으악이라니 인마 얼굴보고 할 수 있는 말만해라…
하이얀종이,ㄲ VS x
삼돌,ㄷㄱㅈ
참새의상실,드가자
윤 동현,성캐 ㅎㅇ
프로메테우스,오늘 해설 개맛있네 ㅋㅋㅋ
한설,디알엑스가 이기면 재미는 있겠다 ㅋㅋㅋㅋㅋㅋㅋㅋ
금빛섬광,이예에
임태훈,키야 해설 개근본 굿
cj,롤안되는데 쟤네는 게임 어떻게 하는거냐~~~~~~~~
온돌이,NS? 닌텐도스위치?
마투,드가자~~~~~
기수,성캐와 에욱
최경수,성클노
감귤주스,88848 미드아님 쵸비는?
쫑,클템형 어제 새벽까지 ck하던데
연금술사,88848팬들 또왓네
성준김,후니 나가면서 클템이 엄청 많아졌네
ED Kwon,동부 팬덤은 방좀 빼자 
강은주,ㄷㄱㅈ
이용현,섹시성캐 클템해설 맛있고 ㅅㅅ
최윤호,오
bittercake0,1황 젠지
Yeong,화이킹
김덕배,듀 화이팅
랄뚜기,오늘은 업셋없습니다
Magician Kard,8
ㅇㅇ,^7^ ㅋㅋㅋ
더블라이트,룰러는어디팀이에요?
tang9am,7위는 뭐야
Yun S,딮기 1황에서 만년 3등하다가 이젠 7위찍는거 보니까 안타깝네
차앙수,디플러스 7ㅣ아 ㅋㅋㅋ
Matilda,담원7ㅣ아ㅋㅋ
임성현,어워드 벤치 대황비
