name,message
쵸오오오코비,ㅇㅅㅇ
운,t1이 5ㄷ0으로 이김 유출뜸
SHXXSH,대황티젠 가슴이 웅장해진다
얼빈,두근두근
짣,젠지가 이긴다는데?
김도윤,88848
잠금화면,ㅎㅇㅌ
감자조림,주의 : 전국 모든 롤악귀 출몰예정
아무무,벤치 참교육 들어간다
Philippe Coutinho,ㅋㅋㅋㅋㅋㅋㅋ쵸비가 새체미는 ㅋ십 ㅋㅋㅋㅋㅋㅋ월즈 무 관 따 리
Chris,갈드컵 드가자~
우니우니,큰 거 오 나 
이긴우,럼자오자레 88848이 대체 뭐에요
NahrooSong,그냥 즐기자... 다른 팀 비하하지 말고..
h2ph0 pch1cker,롤드컵우승하면그만이야 ㅋㅋㅋ
이민홍,1557 vs 88848 레전드다
경새,녹방임?
티원마린,월즈 기준임ㅋㅋ
ㅇㅇ,gathering storm - pentakill
Luces,디도스 범인 잡혔다네요
니얼구루,이거 노래 이름 아는사람 있음??
TREO DOR,젠지 2:0 진짜임?
미최존,오늘 3꽉은 가겠지?
강성주,광동 듀렉스도 재밌겠다
한승균,화이팅
Samfa온,여긴 ㅇㅅㅇ 하는 애들 없어서 좋네 휴
똥강아지,가슴이 웅장해진다
정창희,젠지빠는애들 진짜 처단마렵네ㅋㅋㅋㅋㅋ 2:0승 쳐이러고있노 최우제가 오늘 개팰건데 뭔 쌉소리노 ㅋㅋㅋㅋㅋㅋ
포카리스웨트,대황젠
누구세요,갈드컵 그만해 좀......
hwahoyou,어게인 1557
푸바오,88848 거리는애들은 쵸비한테 열등감 느끼나 보네 ㅎㅎ 하긴 쵸비는 키도 188도 넘고 팬클럽만 해도 수천만명에 연봉도 1000억 넘게 받는데~ 열등감 느낄만 할듯 ㅎㅎ 88848 거리는애들아 너네가 88848 거릴수록 너네의 밑천만 들어나는 거란다 ㅎㅎ
궳둟쉟렣,그래서 누가 이기나요
독마장,vs 왜이리 멋짐 티젠만
빵끄리,노래 제목 뭐냐
초이,라이브에요 녹방이에요?
SUT,젠티 3꽉 나올거같은디
고독한골방철학가,8딱 8딱 럼자오자레~~~~
GMJYKIM,티원또 질것같음 개추
임재민,88848
민식 유,유출 믿는얘들은 무슨생각일까 ㅋㅋㅋ
나를봐져,녹방임
ceta,님들아 저기떠있는 타이머 1경기끝나는시간이에요?
- Lukudas,티젠 vs 젠티 과연 그 결과는..??
서장원,녹방도 팀입장 찍음?
Dazzling Lux,브론즈들은 좀 조용히 봐 줄래?:cat: 일단 난 브론즈임:kissing_cat:
한세종,진짜 티원 짐?
토종곰도오리,T1은 LPL에게 지지 않습니다.
강동윤,중국팀 왜 응원함?
박원,큰거 온다
Omaha,ㅇㅅㅇ
big,젠첩들은 나가라 8848 부정 못하니까 t1 돌려까는데 너무 한심해 보여 진짜 중국인이여서 그런건가 싶기도하고
울아가협찌사랑행,쵸비 키가 188밖에 안됨?
김민석,88848
카일,아 근데 진짜 2022롤드컵에서 딮기가 8강에서 마지막세트이겼으면 88888인데 ㅈㄴ 아쉬움 88848은 좌우대칭 안맞아서 불편해
sgt.lucky,녹방임
word,솔직히 롤 모든 노래중에 이게 갑
하람,88848
이영록,ㅇ댓글창 벌써 뜨겁노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
가나다,ㄷㄱㅈ
탄산,중공팀이랑 하네 오늘
희망백수,순위 변동 없겠네
DEF ABC,이거 라이브임?
야이눔아,짖짜 일주일동안 오늘만을 기다림
규,Ddd님 ㅋㅋㅋ 무슨 연봉이 1000억이에요 페이커도 1000억이안되는데 ㅋㅋㅋㅋㅋㅋ 능지이슈
5150CRUNCH,지금 티완이 일등이구만
Hide on bush,가보자고~
상망,녹방 한달한다고 했음 다 녹방임
정빈,ㅇㅅㅇ
ㅇㅇ,1557^벤치^
디키디키,근데 884이게뭔데 자꾸치는거에요?
hiragumo,888룰8
ss s,솔킬전적 13:0 인데 ㅋㅋ 누가이길진 뻔하지 
sh h,녹방인기요?
봉봉,큰거온다
돈복사중,ㅈㄴ큰거온다
830가185,"""신들의 전쟁"""
R,4대미드
파피하크,티원 어쩌피 또 질듯 ㅋㅋ젠지를 평생 못이길 운명이세여^^
jjw,갈라치기 갈!!!!
Whistler,아니 88848이 뭔데?
잠자리,여기는 ㅇㅅㅇ 없네 좋다
한 그륵,녹방 맞죠?
밤양갱chestnut red bean curd,미친 존나 큰거온다 시청자 오늘 30만명 볼 예정임
히힣,벌써 채팅창 어지럽네
Nightbot,@비지니스 -> You have my attention. [stop spamming words/phrases] [warning]
vincent van,t1 vs lpl 시작한다
지안지우TV,라이븐가연?
퉁퉁이,"젠지가 이김 증거로는 젠지 우르프, 클템 방송"
산드래,lck 수준보고도 몰라? 당연 녹방이지 이걸 물어보고있네
맨무,롤판 멸망 드가자 ㅋㅋ
hj lee,라이벌 팬끼리는 경기전에 서로 까는게 매너야..애들아 물어!
J C,유출떳음..젠지 대떡당했음..
성이름,88848
ㅋㅋㅋㅋ!,젠지 월즈성적
박찬영,페이커=쵸비 < 애황
김민준, lck악질이네 키순대로 박제하고
