name,message
이선우,이걸 안보네 똥 대 오줌 대전이 얼마나 재밌는데 ㅋㅋㅋ
오도리마스,의미붙일려고 노력하네 아무의미도없는게임
ZoZo,오늘 켈황 나온대서 켈황 보러왔다 슈퍼스타 켈황
すいちょう,브리온팬이 있음?ㅋㅋㅋ
탑요네,솔직히 브리온 팬들 낭만 있음
Rust,"가지무침인데 누가 보겠나,,"
세준,일요일에 2만?
초코맛바나나우유,이 두팀이 딱히 영향 줄거 같진 않은데 ㅋㅋㅋ
집사주제에,엔비 원툴 vs 지우 원툴 ㅋㅋ
소주발이,크~~~1황멘트 좋았다 ㅋㅋㅋㅋ
឵឵឵Cheshire Cat,젠담이지 담젠 아니다 담민이들아 갓젠지 까지마라
iliiiilllilillliiililiiillliiliiliiill,젠지가 렌덤 5픽해야 가능성있것다 ㅋ
U ser,지우야.. 행복해라..
김도현,흠 fox도 기복이 심해서 
PHin,피엑은 업셋당하면 플옵나가리임
영준 안,엔비 잘 하네
Helm stetter,용준좌 피셜 1황 ㅋㅋ
용킴,1승 6패 짜리는 왜꺼네는거냐
Yun S,젠지든 티원이든 얘네한테 지면 난리 나는거지
전자,브리온 ㅎㅇㅌ
김지수,다 졌는데 1승6패가 머가 중요함
Won,티원이면 몰라도 젠지는 절대 안 짐
주니모,렐 인생 망했다
Chaser,다뺏어먹냐..
qwer6535,이세계 1위 결정전 ㅋㅋ
Cw P,일요일인데 2만명보네 ㅋㅋ 인기팀 뷰어십 머냐고 ㄱㅋ
hkhd adf,늑대를왜먹은거냐도대체?
냔깻,렐 조졌는데
Nightbot,@maoei -> Sometimes I even amaze myself. [stop spamming words/phrases] [warning]
HiHello,88848
지노초이,맨날 졌는데 승 많은 픽이 있을리가
Joob,? 바텀 체급차이 레전드
김민이,차이나 넘버원
LacSiya,구단은 얼마나 발빼고 싶을까 연봉잡아먹는 하마들인데
아보카도추가요,담주부터 정글 모니터 보이는 객석가서 정방향이면 왼손 역방향 스타트면 오른손 들겠습니다 개꿀~
Hobin Ki,폴루잘하네
에이오우아,빨리 끝내라 ㅋㅋ젠지보게
20gully,엄대엄
우와악,힐을 먼저 쓰지 않고 지우.. 
크르릉,시청수 별로 없는거 봐라 ㅈ 밥팀 ㅋㅋㅋㅋㅋ
김정구,아무나 2:0좀 
하마,나?
dszggdsa dasdr,ㅈ밥대전
루D,차피 폴옵못가는데 꿀잼픽이라도 해주지
초코맛바나나우유,농심은 오늘까지 지면 완전 꼴찌 확정이네 ㅋㅋㅋ 엄리스 저건 점멸쓰고도 못잡았넼ㅋㅋㅋ
ET KIM,NS Jiwoo 2025년까지 계약완료.
히토미LOVE,딮기가젠지 잡으면 티원이 문제다 ㅋㅋㅋㅋ
앵앵드레,구정물대전이 잼나지 
ᄋᄋ,점화 발렸는데 뭔 힐이여
현아,난 오늘부터 발성학원 다녀야겠다
김윤수,기드온 윗 정글 왜 내주냐 스노우볼 개 못굴리네 ㅋㅋ
Luke,지우 vs 엔비 똥꼬쇼 대결
Captain Cold,어차피 두팀 다 5명 총합 5억도 안씀 ㅋㅋ 진짜 힘든건 라스칼에 꽤 많이 쓴 듀렉이지
일자목교정,이거도 보는 사람이 있네
리앗다,스읍 대전 보게 2대떡 ㄱㄱ
Groucked,미드 최약대전 ㄹㅇ 꿀잼경기네
Foster,1557-0013 퍼펙트게임^^
이명박,원래 ㅈ밥싸움이 젤 재밌는건데 이번 매치 개꿀잼이네
용킴,젠지가 압승할꺼같은데 기아가 이겼으면 한다
박레오나,기부온
Won,이 경기 보는 애들이 찐 lck 팬 아님?
이재호,기드온 뭐해?
PHin,지우야 해줘!!!!
Karen,도저히 못보겠다 5시에 와야지
최지원,ㅈ밥대진이 제일 재밌노 ㅋㅋㅋ
So구리,깔끔했네
U ser,대 지 우
simple dark,딮기는 젠지 절대몬이김
탑요네,농심 좋은데? 젠지전부터
Chaser,ㅋㅋㅋ
궁존야띵,기브온
ZoZo,기부온
운선,좋앗ㅡ다
