name,message
Nepliov,"T1 젠지도 범부라니까 애디의 무한턴이론, 상대가 못하게하는 정신지배마법, 탑버리고 미드 미니언 먹기 전략, 무한 시뮬레이션, 자기방어기제만 있으면 월즈 진작 제패했을텐데 아 ㅋㅋㅋ 빨리 애디 영입해서 이제부터 전승 그랜드슬램 달려봅시다"
권순엽,티원 정배네
이종찬,대 상 혁
ㄹㄹㄹ,애디는 솔랭충에 판수충이여서 솔랭점수 높은거고 프로들은 걍 솔랭은 놀이터정도 생각하는데 ㅋ
사탕주세요🍭,시장닭
SereneSleeps,초비가 일반인 담군다던데 사실인가요
메론바,애디가 그렇게 롤잘알이면 애디 같은 인재를 어서 감코진으로 채용해야한다 lck는
비스마르크폰 사파엔츠,애디만도 못한 ㅂ
Llll,ㅡㅡ 애디 욕하는게 젠지팬밖에 없겠냐?ㅋㅋ 쉐도우복싱 ㅋㅋㅋㅋㅋㅋ
매일운동,"애디가 ""순수실력"" ""솔랭점수"" 쵸비보다 높은데 애디 말 들어야 되는거 아닌가요? 진짜 모름"
제발해줘,이번주 광동 보약파티노 ㄷㄷ
ㅇㅇ,프로는 솔랭에서 무제한급임 ㅋㅋ
콩나물이싫어요,모르면 그냥 가만히있어
송지호,애디 쵸비의 지능적 찐팬 ㅋㅋㅋㅋ
이재민,티황
AI,KT 한화가 재밌겠노 ㅋㅋ
Nightbot,@청명 -> You done? [stop spamming words/phrases] [warning]
만돌,애디 정말 부럽다 프로선수들보다 솔랭 잘해서~
Hee Yeol Yu ,티원은 왜 젠지한테만 맨날 질까요?
몬이브,단합대회함?
Ash,아무리그래도 스트리머랑 선수랑 비교를..
김관우,님들 총을 대충 쏘면 뭔지 아시나요???
우주,애디 ㅋㅋㅋㅋㅋㅋㅋ
Hubbyllama,단합대회 재밌겠당:face-red-heart-shape:
서창현,쵸비 페이커 지리노
신당동,대상혁
윤재혁,대황쵸비 ㄷㄷ
우진,솔랭이랑 대회는틀리다
lIlIlIlIlI,POG 보올탱 듀오 ㅋㅋ
김이름,솔랭잘해서머함? 진짜모름ㅋ
cjjj,맨날 티젠킅 가위바위보라 물린다
hya ho,맨날 지면 msi에서 어떻게이겼냐고ㅋ ㅋ
노아,근데 애디가 진짜 그렇게 잘하면 스카우트 안함? (진짜 모름)
UzE,애디가 뭐의 줄임말인가요? 혹시...?
hj lee,쵸비 cs 못먹으면 흔들린다는 약점만 노출돼고 개손해
구승현,광동야미
JW Y,애디 3군딱하고 방출 아니었음?
Ty dollar sign,에디 그냥 팀게임 안되는 솔랭 아집 덩. 어. 리. 
이기광,비짐이
왹,되
멀쳐눌러보냐,애디 브리온탑가면 전승가능
Nepliov,"T1 젠지도 범부라니까 애디의 무한턴이론, 상대가 못하게하는 정신지배마법, 탑버리고 미드 미니언 먹기 전략, 무한 시뮬레이션, '아무튼내말맞' 자기방어기제, 팀원 네명을 자기뜻대로 움직이는 플레이메이커 정신만 있으면 월즈 진작 제패했을텐데 아 ㅋㅋㅋ 빨리 애디 영입해서 이제부터 전승 그랜드슬램 달려봅시다"
김홍석,대상혁
형이다,에디를 kt에 영입하면 롤드컵 우승이다
Llll,@UzE 어허 ㅋㅋㅋㅋㅋㅋ
Edward u-ken,에디는 어멈디쥠의 준말
우사우사우사밍,애디 막판에 빡종하고 튀었다며ㅋㅋ
좋아하니까 보러왔어요,에디보다 못하면 프로냐? ㅋㅋ
성화,이거 1군임
Tommy Lee,결승에 와야 이길텐데 결승을 오질 않네 이유가 뭔지....
매일운동,쵸비팬분들 그렇게 빨아재끼던 솔랭 순수실력론에 따르면 애디가 쵸비보다 잘하는거 아닌가요? 진짜 모름
이종찬,대 상 혁
게스트,애디는 너무 찐내나서 못보겠더라...
엥,진짜 궁금한게 애디는 솔랭에서 만나면 페이커한테도 쵸비랑 씨맥한테 한 것처럼 할 수 있었을까?
최인규,에디를 영입하면 lck우승가능함
박찬우의세상보기,88848
유제,근데. 쵸비가 에디보다 솔랭점수 낮은거 사실이잖아. 티어가 전부인데 에디 말 들어야지 그러면.
디마겐,오늘 티원 어떤 밴픽을 가져올지 기대중
호댕이,애디 담원3군 입단테스트 떨어졌다던데 사실인가요? 
움파파,뭐야 왜 에디 얘기여
일이삼사오,애디 욕하지마라 나만 욕할수있다
