name,message
꼼냥,광동 비상~~~~
Yn Juni,kdf이 졌는데 조합이
고봉밥,아지르 사기여서 금지먹음
H J,스몰더가 안되는 원딜이라..
loi m,ㅁㅍ
마스터조,광동은 이런걸하는게 차라리 좋아보임...
최날씬,아지르 페이커가 너무 잘해서 밸런스 맞추려고 글로벌밴 됨
김태연,미포가 나오네
LeeJH,니가 해서 밴임
포닉스,아지르 대시하면 렉걸림
김대은,차라리 원딜 못하겠으면 비원딜로 야스오나 쵸가스 이런거 어떠려나
ᄋᄋᄋᄋ,미포 씨맥픽 ㅋㅋㅋ
김석영,바루스 상대로 미포 불리한데
냉동삼겹살,페이커가 틈만나면 아지르해서 글로번 밴입니다
한루,좋은디?
앙기모띠,자르반 해
Star art,아지르 사기인듯
김기득,아…. 또…
immvp,광동 막픽 비에고려나?
김웅빈,불이 캐리력이 ㅈㄴ없어서 제리 스몰더를 못해
konducky,추억의 미포터 ㄷㄷ
ET KIM,박치기 소 등장
ᄆᄂ,유성 미포가 바루스 하드 카운터긴 함
없없,1557-0310
Zino,광동은 잘 빨아야되는 조합이네 ㅓㅜㅑ;;
배준서,사일미드 정탈?
짜장면은곱배기,류임?
태조왕건,누가 씨맥좀 끌어내
Nightbot,@옆방형님 -> Terminated! [stop spamming words/phrases] [warning]
gygy,꼭리스타 ㄷㄷ
뽀또,굳 제대로다 밴픽 역시
ᄋᄌ,탑트페네
이우진,젠지 화이팅! 젠지 화이팅! 대황젠!
킹재건,꼭리스타
이재호,근로저 ㄷㄷ
aud ans,탑트페 ㅋㅋ
Jeans,이거 탈리야 정글로 돌리고 사일 뽑으면 안되나
김현서,페이커가 잘한다기엔 어제 흠...
타빌로,미래에서 왔습니다 fox가 2:1승
Zlxa Zooakx,88848이 뭐길래 전국민이 환호하는거야
선한곰,근로저 ㄷㄷ
순대,클로 짝!
pdxviper333,칼챔 
서현,뽀삐 가야지
simple dark,안딜은 노틸하지말자
우재영,2:1 근로저 ㅛㅡㅇ
령,아칼리도 '이렐'처럼
f f,점마들 픽들이 왜저러노
슈거,불 월클병걸리고 실력도뽀록나고 하이퍼캐리원딜못함 ㅋㅋㅋ
배찬호,아
