name,message
yu ki,구원 ㅋㅋ
서현,사회생활 만렙
11l,구원 ㅋㅋㅋ
아나지곡괭이,오너 어디 갓다옴??
qosncns,광동이 2ㄷ1로이긴다네요~
승현,대 구 원
wonyeong kim,사회생활 개잘하네
삼호로,귀엽 ㅋㅋㅋㅋㅋ
Owen,광동나가라
쥰스,구원 센스있네 ㅋㅋㅋ
DM k,명 상 혁
gygy,혁(형) 은 오바 아니냐ㅋㅋㅋ
라이언일병 Private Ryan,오너화이팅
짝퉁반지,이거 라이브아님?
choi파이,구원 선수 귀엽네여 ㅎㅎㅎㅎ
재너럴,실눈 뜨지마 명상혁
ㅇㅇ,대 상 혁 vs 개 상 혁
K K,개상혁
복망,대 상 혁
Honolulu,대상혁
Geonha Lim,대상혁
박근우,명상혁
Cat Lying,차분혁
강민철,명상혁
개망고,명 상 혁
legenddorai,이거 오늘부터 생방입니다
betelgeuse,명상안하네
페이커,명상혁~~
범호,명 상 혁
말걸지마라,기습명상 ㅋㅋㅋㅋ
DD,따이 쓰앙 혀엉
J,와 근데 광동 2대1어케 이겼냐
v,명 상 혁
OsOsOs,대 상 혁
HJin2,명상혁
고리연결,심기체
기영이,명상혁
펠릭스,명상혁
sna,ㅋㅋㅋ
이레,성캐님 목 가셨네 ㅠㅋㅋㅋ
짐닭짐닭,페이커 잔다
#C0FFEE,아빠 안잔다
김민정,오너 아파
차승우,녹방인가요 라방인가요?
님제,드르렁
새로운마음으로,수 면 혁
힘내유미,대상혁vs개상혁
지원,대상혁
Felix the Cat,졸립혁
디오게네스,카르마혁
해적제이지,셀프숭배 ㄷㄷ
판게아,라이브임???
ᄋᄋ,엄
윤찡,명상혁 ㅋㅋㅋ
하메스 아르덴(James harden 13),상시명상
121몰라,아지르 벤
?,명상혁
기연택,아지르 왜 밴인가요?
랄뚜기,어허 컨셉 지켜.. 요
황준우,대상혁
Gun Jo,아지르가 왜 글로벌 밴?
길사원,녹방입니디
소호,똥폼은 오지게잡는 버스혁ㅇㅇ
최은호,아지르 왜 글로발벤됌??
ljw,최우제 : 제이스 버프라고...? ㅎ
ㅇㄷ,아지르 왜???
원유,아지르 왜 못함?
Sumire,이거 녹방임?
김민혁,씨맥
llllllll,아지르 버그땜에 글로벌밴이랴요
Jonathan Kavilla,녹임
Laigon,씨맥형 봐라
서동요,티원 인스스에도 올라왔던데 이거 역배냐 설마
SAL!ZA!,개상혁 vs 대상혁
찬현박,개상혁 vs 대 상 혁
Jimmy,아지르 왜 글로번벤??
TONE,구마유시는 케리아가 밉다
미남 뱅상아부바카르,아지르 무슨 버그있다고 막았지않나
UzE,대 황 맥
김민성,결과 나왔나요?
정민호,이발소 어디냐
김두연,녹이네
리리타그,대호와 정균이
