name,message
Asapg,안녕하세요 오너입니다. 경기전 잠깐 들렸습니다. 1557 언급 자제 부탁드립니다. 언급하시면 경기중 모니터링해서 법무팀에 넘기겠습니다. 감사합니다
안농하세요,1557을 넘는 대기록 888룰8
율재정,언제 시작함?
평생마법사,작년우승헤서 소원풀었다 이제 즐기자 놀려도됨
김인욱,1557 88848 
김sxdd,빨빨빨 사 빨
이보크,어재 젠지경기 5만따리보던데 오늘 티원 화력드가자 ㄱㄱㄱㄱㄱ 찐명문이 뭔지 시청자수로 보여줘보자고~~~~
maker,6:4 정도 본다 티원이 6
우효www,티원 화이팅이요~~~~
쥰짱,시끄럽노
웃는개,큰거온다
행복하고싶다,여기 대부분 애들이 프로의 F자도 모르면서 채팅치는게 너무 한심하네
동김동동,7 3 아님?
근면,이노래 ㅈㄴ 오랜만이다...
이국,안녕하세요 젠지 중국 본사입니다. 88848 채팅할 시 공안에 잡혀가니 조심하세요
S.H Ice,오늘 kt가 이길듯
하나,나도한 7:3 본다
Nightbot,@asui41 -> Terminated! [stop spamming words/phrases] [warning]
ㅇㅇ,대 상 혁 신 꺾 마 영원하라
어리둥절범고래,울프방가서 봐야겠다..
joougun,프로는 p인데
와,가보자
민트초콜릿,1557 럼자오자레
피치스s,데프트 화이팅!
아무렇지 않은척,T1은 지금 성적보니까 한번 꼴등해봐야 정신차리고 올라 올듯 4년차 합 합친 놈들이 젠지 3개월 합맞춘 애들한테 씹털렸을때 알아봤음
김건우,노래 뭐임 이거?
권이,8강딱~ 8강딱~ 신나는 너래~~ 나도 한번 불러본다~~~ 아오 팔팔이형!!ㅋㅋ
김주입,Fro
노래하는 동동이,still here 곡으로 브금 틀어줬음 좋게따 시네마틱 너무 지렸음 
니달리,88848
kh y,마포고 듀오 ㅋㅋㅋㅋㅋ
퉁퉁이,오늘 T1 동부 가나요?
칸예웨슷흐,페이커의p자도 모르면 조용이하자
융가리,헐 젠지 중국 본사도있음??ㅋㅋㅋ
독고승준,노래 좋노
Juhwan,티원 준우승 축하해 올해는 므시도 못가고 찢겨보자 화이팅~
Ks_cho,롤도사
썰로뒤풀이,1557은 테리랑 마타잘못이지
kkk,하지만 월즈4회먹은 건물주죠?ㅋㅋ
마요인데 :3,통신사 자존심매치 ㄷ
NORU,프로 P인데
김의주,페이커 F아님?
뭉치,1557 드립 전부 병무청에 신고했습니다
태자TV,이재성이랑 조규성 빼고 손홍민원톱 가즈아
The Answer,탑 제우스한테 박살나서 25분 내로 게임 끝난다.
환,젠지 올해도 8강화이팅!!!
A_mericano,페이커의 p자 어그로니까 무시쫌해라 제발
빅보스업,페이커 재산 정도면 상위0.1퍼 아님?
의진,까아까악
배영하는피카츄,데프트는우승자출신인데뭔 8강딱이라노
Battle Net,1어허7
아인,케이티 빡집중 드가자
락구,8강도 잘한겁니다 그만하세요
누누,디플이 왜 상위권이냐 ㅋㅋㅋㅋㅋㅋ
구칠이팬,다 싹다 닥치겜 대.상.혁 이말한마디 하면 숭배해야함...
오토케나,이거 때문에 잠도 못잤노
홍승재,젠첩들 고향으로 돌아가라
돈까스으ㅡ,오늘티원이냐
밴먹이면디짐,모두 정숙! 2분 후 대상혁님 강림하신다 
효신,오늘 이기면 공동 3위인가?
P K,페이커가 아마 차기 대통령일걸?
Peneuma,노래 걍 대회용 노래임
Polar bear,오늘 티원 지면 숭배 그만하겟음
안농하세요,룰러 없으면 4강도 못가는 젠첩들이 준우승거리고 있냐 ㅋㅋㅋㅋㅋㅋㅋ
