name,message
Hoon,DK 가 이기겠네 ㅋㅋㅋ
3685 wogns,"""조나스트롱"""
Jason,대나스트롱
새벽과밤,ㅋㅋ
로헌,갓나스트롱 ㅋㅋ
쏴라있네,밍나
킹갓케니좌,역배충조나ㅋㅋ
sky,존나쌔
사르,역배성애자 ㄷㄷ
하태현,역배스트롱
구름위바다,역배의 조나스트롱
코드선,롤잘알 대나스트롱
P K,젠지가 역대급 팀 아닌가..이팀 이길팀 롤판 끝날때까진 없을듯
Nightbot,@20홍찬영 -> You have to let it go. [stop spamming words/phrases] [warning]
세린,"아,,,,"
GM,반골의상
gdb,역배스트롱 ㅋㅋ
윤태식,와 뭐냐 ㄷ
댓글 참교육 계정,조나 역배 딮기 조졌다 이거
생각하는것을포기함,와
이주성,ㅋㅋㅋㅣㄱ
PenoreriDash,역 배 스 트 롱
Jacky,lol
니콜라돈치치,대황스트롱 ㄷㄷㄷ
진영호,대 조 나
Chocolate Fudge,조나혼자ㅋㅋㅋㅋ
서현,옵저버따위가
D.I Lee,역배의 조나스트롱 ㅋㅋㅋ
한정용,조나 ㅋㅋㅋㅋㅋㅋ
엠아투엔,역배의신 조나
심철우,대 울 프
윤,조나스트롱이 그렇다면 그런거다
5150CRUNCH,지못미 디케이
AHJ,존나스트롱 ㄷㄷ
ee찬우,역배스트롱
cocokorea,갓나스트롱 역시 나랑 예상이 같노
유니크빵,저정도아니자나
악질유기견,"걍 현재기준 실력최고=퍼스트=쵸비 업적, 기대치=페이커 ㅇㅇ"
mozzi,역배충 ㅋㅋㅋㅋㅋㅋㅋㅋ
우드스탁,ㅡㅡ
사랑합니다,라인전 원툴 dk
2nd anniversary,홍머스트롱 ㅋㅋㅋㅋ
OS H,역배충 ㄷㄷㄷ
신태웅,dk 승리 확정 ㅋㅋㅋㅋㅋㅋㅋ
파덕고라,조나 스트롱 ON
Aldjfjdjd,조나 ㅋㅋㅋㅋㅋ
ucunicorn,이게 정배인가
조원일,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 조나스트롱 개웃기네
ing You,ㅋㅋㅋㅋ조나 스트롱 ㅋㅋㅋ
Little Bach,우리 딮 기를 죽기고 그래욧
솔랭날먹장인,역배의 조나 ㅋㅋㅋㅋ
민,대 황 딮
SGY K,역배는 역시 조나스트롱
진솔 Jinsol,역배는 역시 조나 ㅋㅋㅋㅋ
susj sjsjd,d준위라는 계급은 인터넷에서 미필들을 속이기 위해 만들어진 가짜 계급임
조선민,조나스트롱의 역배는 성공할 것인가!
강성영,이러고 디플이기면 재미겟네
잡아먹지말아주세요,역배의 신 ㄷㄷㄷ
정승훈,ㅋㅋ 재미 최강 조나스트롱
하띵,역시 예측을 존나 스트롱하게하네
GrimZz,역배스트롱 ㅋㅋㅋㅋㅋ
에닉스,역배스트롱
항기,요즘 쇼메 폼이 안좋음? 한 명 빼고 전부 크트 승이라하네
Suboyaniano,조나on
기모리앙,롤알못이네 디플승이구만ㅋㅋㅋ
To kome,조나스트롱은 지는 게임에 승부를 안건다..
muuu,킅 팬 겁나 많누
뽀시레기,”역배의왕“
hschoi,그정도 차이는 아닌데 뭐냐
관호,kt가 정배긴하지
박수인,이정도라고?
kim ju hyun,압도적이네 ㅋㅋㅋ 하지만 뚜껑을 열기전까지 모른다 
YK,역시 조나
박효신,치킨 추천좀
하라는공부는안하고,조오나 역배가네
Maestro,디플러스 포기하지 말고 잘해보자
라디오헤드,ㅇㅅㄲㅅ
모아이,젠지는 원딜까지 룰러였으면 개무서웠을듯
고영희의냥냥펀치,조나꺼만 보면 됨 얘가 진짜임
개쩌는영상에만댓글다는사람,딮서운 이야기) 딮기는 관측되기 전까진 알 수 없다
김동완,오늘도 기대합니다 켈황
Nightbot,@CS:GO storM -> You have to let it go. [stop spamming caps] [warning]
이상준,쇼메 폼 나락감 딮기에선 킹겐만 사람
아앗,정보)죠나스트롱은 티원대 젠지 티원 대떡을 맞춙닉 있다
