,Unnamed: 0,name,message
5463,5463,Hong4eveR,김태균 뭐냐
5464,5464,읏차,김태균왓노
5465,5465,신당동,환중하겠네
5466,5466,케잇크,저거 음성 제카임ㅋㅋㅋㅋㅋㅋ
5467,5467,썸썸옥수수,김돗돔 저기서머함
5468,5468,이현우,그냥 한화 도피딜 들어오고 ㅈㄴ 달라졌네
5469,5469,galbi pig,김태균이네
5470,5470,이계정,ㄱ
5471,5471,Peter Choi,김별명
5472,5472,오오리,구호좀 어케해뵈 제발 ㅋㅋㅋㅋㅋ
5473,5473,youn y,응원구호 진짜 누구 생각이냐
5474,5474,seeny,태균이형 모야 ㅋㅋㅋ
5475,5475,용민 장,태균이형이 왜 여기서??
5476,5476,Ash2,김태균 ㄷㄷ
5477,5477,121몰라,태균신 오셨네
5478,5478,도토리,김태균뭔데 ㅋ
5479,5479,정도겸,태균형 ㅋㅋㅋㅋㅋ
5480,5480,도토리,테디는 T1에서 나가고 내리막길이네
5481,5481,메골남,김태균 뭐고 ㅋㅋㅋㅋ
5482,5482,조성준,.
5483,5483,아담,태균이횽 ㅋㅋㅋㅋㅋ
5484,5484,Asqwzx,김태균 롤함?
5485,5485,봄여름가을겨울,대황란
5486,5486,1557 T1,티원 진다 
5487,5487,김민규,치치콕콕
5488,5488,꺼어어억,김도망
5489,5489,배빡,한화멤버좋네
5490,5490,안녕,우왕
5491,5491,두산팬,",태균이향 ㅋㅋ"
5492,5492,--,와 확실히 체급의 한화
5493,5493,choicoin111,태균이형 형이 왜 거기서 나와? 
5494,5494,꺄꺄뀨뀨,이야 한화 멤버 짱짱하네
5495,5495,쏜,한화이글스 ㅋㅋ
5496,5496,이광민,라스칼 불쌍하다
5497,5497,Pleoric,김별명 ㅋㅋㅋㅋ
5498,5498,SAL!ZA!,와 컬투 김태균 ㅋㅋㅋㅋ
5499,5499,oilgo,댄디 활짝
5500,5500,Yin,별명이형왜저깃노 ㅋㄱㄲㄱㄱㅋ
5501,5501,태웅송,와
5502,5502,프로댓글러,머균이햄 ㅋㅋ
5503,5503,우탄,유관 제카>>>>>>>>>무관 쵸비
5504,5504,송생선,태균ㅋㅋㅋ
5505,5505,대장,1557은 진짜 절대 깨질수없는 기록인건가...
5506,5506,벙구,t1 ㅊㅕ발릴 준비해라 ㅋㅋ
5507,5507,감나빗,김관중
5508,5508,아련화은,제카 목보소
5509,5509,톤즈,김태균 개웃ㄱ네
5510,5510,닉칼,따봉제카
5511,5511,온 이,댄디 : 야 왕호야 맞지 3원딜은 자크라니까 내가안다니까
5512,5512,오토케나,저 어색한 표ㅋ정을 보라
5513,5513,이명박,미드가 넘많이 죽었다
5514,5514,de to,머균이햄 살많이 빠졌네 ㅋㅋㅋㅋㅋ
5515,5515,L45,제카 개잘생겼네
5516,5516,LD Lidor,마우스 떨어졌다
5517,5517,이의있음,태균이형 머냐ㅋㅋ
5518,5518,한재현,?
5519,5519,박지훈,한화가 젠지보다 쌔보이는데
5520,5520,SPHO,88848
5521,5521,KiJyo,쉽자나 ㅋㅋㅋㅋㅋ
5522,5522,Kang L,도머니다.
5523,5523,한남동 우라칸오너,바이퍼 마우스 바이퍼네 ㅋㅋ
5524,5524,B Bro,머균이햄 왜있냐
5525,5525,양백마리,별명이형 올만
5526,5526,버덕이,근데 무관이 왜 무관이겠어
5527,5527,김준완,봇홍메 박도현센세~
5528,5528,Jucy,왕호 개귀여워…ㅠㅠㅠㅠ
5529,5529,치킨너겟,지선좌?
5530,5530,감성우,다음게임 누구 누구붙나요?
5531,5531, 　아산강백호　,한화이글스
5532,5532,김유신,1.2세트 둘 다 미드가 너무 못 하는데..
5533,5533,Poison,미드는 존잘들의 구도
5534,5534,꼬엿지,다음은 LPL 젠지한테 진 T1인가
5535,5535,우주,esporst
5536,5536,NightHawk,딜라이트 살 많이 빠졌네
5537,5537,Blitzkrieg ab,동부생명 벗어남?
5538,5538,강아지,ㅇㅅㄴㅅ
5539,5539,Jin,환중하겠네
5540,5540,김블랑,한젠티 순이냐
5541,5541,깔루,곰이야 닌 거울이나봐
5542,5542,정호준,미드 그냥 포기하고 음료수먹네 ㅋㅋ
5543,5543,파즈즈,d
5544,5544,ᄋᄋ,(Drx를 잡으며)
5545,5545,fuse,테디 왜 영입했냐 개못하는데
5546,5546,SW Yoo,관객석 제재 안하냐 
5547,5547,wo wowo,김태균 뭐노ㅋㅋㅋ
5548,5548,리브,김도망 시선강탈오지네
5549,5549,랑,수퍼비
5550,5550,정현22,젠티한 순이다
5551,5551,정조원,뒷경기 이러면 일찍 시작함?
5552,5552,스무디,롤의 R자도 모르는 것들이 왜 훈수질이냐
5553,5553,Lil Gangster,세탭너무못함
5554,5554,김선군,테디 왜 유명한가요?
5555,5555,한일원,크
5556,5556,Casey케읻시,김꽈당이 올수도 있죠 한화잖아요
5557,5557,user-yv5zm8en7p,광동이 T1이기면 어케되는거냐
5558,5558,YyYyY Y,한화가 야구 빼고 잘하네
5559,5559,쑤크,한화는 반 젠지네
5560,5560,통카,새탭 진짜 개트롤인데 ㅇㅈ?
5561,5561,곽두강,l자는 암
5562,5562,하루,테디 고문당하네ㅠㅠ
5563,5563,asdf,티원이 더 잘했는데 티젠전 
5564,5564,ㅇㅇ,음~ 한티젠
5565,5565,하흐애므,아니 그냥 같이 뺴면 되는데
5566,5566,Porda 1011,지금 경기들만 보면 객관적으로 젠티케이티한황 순임
5567,5567,나자엘,테디는 진짜 ...
5568,5568,배경민,김태균 왜 왔누
5569,5569,타오,티광전 ㄷㄷ
5570,5570,한지수,몽키 D 피넛
5571,5571,조민수,몽키D피넛 ㄷㄷㄷ
5572,5572,Lee SJ,테디 라스칼 버리고 2군 긁자 걍 노답이네
5573,5573,JK Kim,와 drx 완전 개 박살이 나네 ㄷㄷ
5574,5574,신성우,자크하러간다
5575,5575,억지로하는건싫어,테디가 이전에 비해 너무 못하긴 해
5576,5576,샤를링,광동 힘좀 내보자
5577,5577,ㅇㅅㅇ,테디... 응원해 정말로 힘내ㅠㅠㅠㅠㅠㅠ.... 언제쯤 테디 빛볼수있는거야...
5578,5578,조이보이,고무고무 로켓 고무고무 펀치 오지네
